Date,StoreID,ProductCategory,UnitsSold,SalesValue,Region
09/02/2024,Store_45,Dairy,50,42.75,West
10/02/2024,Store_45,Bakery,76,44.99,North
11/02/2024,Store_45,Bakery,177,5.49,North
12/02/2024,Store_45,Beverages,189,36.8,East
13/02/2024,Store_45,Dairy,46,75.89,East
14/02/2024,Store_45,Beverages,46,37.52,East
15/02/2024,Store_45,Frozen,126,71.8,North
16/02/2024,Store_45,Bakery,17,37.58,West
17/02/2024,Store_45,Bakery,66,42.9,West
18/02/2024,Store_45,Frozen,104,56.83,North
19/02/2024,Store_45,Dairy,5,95.12,North
20/02/2024,Store_45,Bakery,123,11.78,South
21/02/2024,Store_45,Produce,182,4.26,South
22/02/2024,Store_45,Produce,125,61.19,West
23/02/2024,Store_45,Dairy,112,94.96,East
24/02/2024,Store_45,Frozen,16,98.98,West
25/02/2024,Store_45,Beverages,81,48.93,South
26/02/2024,Store_45,Dairy,91,47.34,West
27/02/2024,Store_45,Beverages,135,64.85,South
28/02/2024,Store_45,Dairy,136,56.01,South
29/02/2024,Store_45,Produce,72,63.77,East
01/03/2024,Store_45,Frozen,96,87.53,East
02/03/2024,Store_45,Produce,111,74.88,South
03/03/2024,Store_45,Frozen,82,50.19,North
04/03/2024,Store_45,Beverages,38,46.72,East
05/03/2024,Store_45,Dairy,54,64.32,South
06/03/2024,Store_45,Bakery,76,46.11,North
07/03/2024,Store_45,Bakery,15,46.32,North
08/03/2024,Store_45,Frozen,178,2.61,West
09/03/2024,Store_45,Frozen,184,18.23,West
10/03/2024,Store_45,Produce,116,49.36,East
11/03/2024,Store_45,Bakery,9,82.44,North
12/03/2024,Store_45,Produce,8,28.59,East
13/03/2024,Store_45,Beverages,110,52.74,South
14/03/2024,Store_45,Bakery,147,35.15,East
15/03/2024,Store_45,Beverages,51,11.38,North
16/03/2024,Store_45,Dairy,185,95.87,West
17/03/2024,Store_45,Produce,196,85.61,East
18/03/2024,Store_45,Frozen,31,8.77,West
19/03/2024,Store_45,Bakery,102,72.26,East
20/03/2024,Store_45,Produce,3,35.41,South
21/03/2024,Store_45,Frozen,99,99.49,North
22/03/2024,Store_45,Dairy,83,30.94,East
23/03/2024,Store_45,Bakery,43,24.64,South
24/03/2024,Store_45,Beverages,29,57.22,South
25/03/2024,Store_45,Dairy,10,83.68,South
26/03/2024,Store_45,Frozen,140,20.06,West
27/03/2024,Store_45,Bakery,46,71.23,West
28/03/2024,Store_45,Bakery,30,7.08,South
29/03/2024,Store_45,Dairy,94,91.97,South
30/03/2024,Store_45,Bakery,32,9.03,East
31/03/2024,Store_45,Frozen,47,91.51,East
01/01/2024,Store_46,Dairy,88,49.59,North
02/01/2024,Store_46,Beverages,63,45.36,East
03/01/2024,Store_46,Dairy,154,97.36,North
04/01/2024,Store_46,Dairy,131,99.05,North
05/01/2024,Store_46,Beverages,23,65.37,North
06/01/2024,Store_46,Frozen,74,13.58,West
07/01/2024,Store_46,Produce,50,51.11,East
08/01/2024,Store_46,Produce,164,53.39,South
09/01/2024,Store_46,Beverages,124,51.93,North
10/01/2024,Store_46,Frozen,13,57.38,South
11/01/2024,Store_46,Bakery,126,2.85,North
12/01/2024,Store_46,Beverages,29,71.41,East
13/01/2024,Store_46,Produce,166,71.53,North
14/01/2024,Store_46,Frozen,121,12.43,East
15/01/2024,Store_46,Dairy,90,57.45,South
16/01/2024,Store_46,Frozen,133,57.27,East
17/01/2024,Store_46,Frozen,148,68.56,South
18/01/2024,Store_46,Produce,78,9.45,East
19/01/2024,Store_46,Produce,109,63.02,North
20/01/2024,Store_46,Bakery,14,28.79,North
21/01/2024,Store_46,Bakery,136,51.19,East
22/01/2024,Store_46,Beverages,48,77.56,South
23/01/2024,Store_46,Dairy,141,70.86,South
24/01/2024,Store_46,Bakery,24,12.77,South
25/01/2024,Store_46,Produce,79,59.53,East
26/01/2024,Store_46,Frozen,193,96.94,East
27/01/2024,Store_46,Beverages,162,16.52,East
28/01/2024,Store_46,Bakery,51,85.44,East
29/01/2024,Store_46,Frozen,3,70.55,South
30/01/2024,Store_46,Frozen,128,77.63,South
31/01/2024,Store_46,Bakery,119,28.91,West
01/02/2024,Store_46,Dairy,58,29.5,East
02/02/2024,Store_46,Dairy,125,90.7,West
03/02/2024,Store_46,Beverages,113,36.62,East
04/02/2024,Store_46,Dairy,55,7.24,West
05/02/2024,Store_46,Beverages,119,60.46,South
06/02/2024,Store_46,Produce,120,13.36,South
07/02/2024,Store_46,Bakery,80,79.86,West
08/02/2024,Store_46,Frozen,42,64.53,North
09/02/2024,Store_46,Beverages,21,87.6,East
10/02/2024,Store_46,Dairy,10,78.7,West
11/02/2024,Store_46,Beverages,57,12.1,West
12/02/2024,Store_46,Beverages,153,38.73,North
13/02/2024,Store_46,Dairy,56,77.68,South
14/02/2024,Store_46,Dairy,38,42.32,West
15/02/2024,Store_46,Bakery,86,97.26,South
16/02/2024,Store_46,Frozen,113,73.84,East
17/02/2024,Store_46,Bakery,189,2.53,North
18/02/2024,Store_46,Bakery,112,88.12,South
19/02/2024,Store_46,Dairy,175,10.98,West
20/02/2024,Store_46,Dairy,54,14.91,North
21/02/2024,Store_46,Frozen,46,73.71,North
22/02/2024,Store_46,Beverages,196,86.63,North
23/02/2024,Store_46,Bakery,4,54.1,North
24/02/2024,Store_46,Frozen,194,29.62,North
25/02/2024,Store_46,Bakery,171,35.78,East
26/02/2024,Store_46,Beverages,62,34.95,East
27/02/2024,Store_46,Bakery,124,33.34,North
28/02/2024,Store_46,Produce,128,25.05,West
29/02/2024,Store_46,Frozen,112,61.28,West
01/03/2024,Store_46,Dairy,85,90.14,East
02/03/2024,Store_46,Bakery,4,31.4,South
03/03/2024,Store_46,Frozen,65,19.48,North
04/03/2024,Store_46,Frozen,62,84.02,West
05/03/2024,Store_46,Bakery,90,74.44,East
06/03/2024,Store_46,Dairy,120,93.15,East
07/03/2024,Store_46,Dairy,130,17.39,South
08/03/2024,Store_46,Bakery,137,15.28,South
09/03/2024,Store_46,Frozen,185,54.6,West
10/03/2024,Store_46,Dairy,45,61.83,South
11/03/2024,Store_46,Bakery,146,48.54,South
12/03/2024,Store_46,Bakery,112,60.3,North
13/03/2024,Store_46,Bakery,176,18.86,East
14/03/2024,Store_46,Frozen,42,48.48,East
15/03/2024,Store_46,Dairy,41,66.15,South
16/03/2024,Store_46,Frozen,89,43.84,East
17/03/2024,Store_46,Produce,186,68.27,East
18/03/2024,Store_46,Dairy,42,45.67,West
19/03/2024,Store_46,Frozen,35,34.03,East
20/03/2024,Store_46,Dairy,166,31.06,South
21/03/2024,Store_46,Produce,67,41.68,West
22/03/2024,Store_46,Beverages,41,3.29,East
23/03/2024,Store_46,Bakery,99,67.18,East
24/03/2024,Store_46,Frozen,50,84.67,West
25/03/2024,Store_46,Produce,104,36.11,West
26/03/2024,Store_46,Produce,86,5.56,East
27/03/2024,Store_46,Dairy,79,98.69,North
28/03/2024,Store_46,Dairy,45,27.11,North
29/03/2024,Store_46,Bakery,199,13.54,East
30/03/2024,Store_46,Dairy,147,37.61,East
31/03/2024,Store_46,Frozen,106,74.12,West
01/01/2024,Store_47,Frozen,145,30.1,West
02/01/2024,Store_47,Frozen,193,57.9,East
03/01/2024,Store_47,Beverages,122,42.14,East
04/01/2024,Store_47,Frozen,77,12.66,East
05/01/2024,Store_47,Dairy,56,33.7,East
06/01/2024,Store_47,Dairy,112,72.76,North
07/01/2024,Store_47,Frozen,93,61.59,West
08/01/2024,Store_47,Produce,41,12.86,South
09/01/2024,Store_47,Produce,170,17.17,East
10/01/2024,Store_47,Produce,6,64.43,East
11/01/2024,Store_47,Bakery,197,81.53,East
12/01/2024,Store_47,Beverages,98,35.6,South
13/01/2024,Store_47,Frozen,73,59.94,West
14/01/2024,Store_47,Bakery,168,17.89,West
15/01/2024,Store_47,Produce,41,31.83,East
16/01/2024,Store_47,Frozen,9,3.01,East
17/01/2024,Store_47,Bakery,8,77.06,West
18/01/2024,Store_47,Dairy,172,40.7,South
19/01/2024,Store_47,Produce,186,81.8,East
20/01/2024,Store_47,Bakery,104,71.13,South
21/01/2024,Store_47,Dairy,195,83.05,South
22/01/2024,Store_47,Produce,13,29.28,West
23/01/2024,Store_47,Beverages,19,19.33,East
24/01/2024,Store_47,Produce,98,97.22,North
25/01/2024,Store_47,Beverages,96,72.02,West
26/01/2024,Store_47,Beverages,49,83.57,West
27/01/2024,Store_47,Beverages,100,2.3,North
28/01/2024,Store_47,Frozen,82,36.09,East
29/01/2024,Store_47,Frozen,158,74.54,South
30/01/2024,Store_47,Beverages,66,8.72,South
31/01/2024,Store_47,Dairy,91,57.17,South
01/02/2024,Store_47,Beverages,59,43.48,East
02/02/2024,Store_47,Bakery,53,2.74,West
03/02/2024,Store_47,Beverages,52,24.36,West
04/02/2024,Store_47,Frozen,81,29.19,West
05/02/2024,Store_47,Frozen,159,12.07,West
06/02/2024,Store_47,Bakery,15,63.52,West
07/02/2024,Store_47,Bakery,121,25,North
08/02/2024,Store_47,Produce,148,28.48,South
09/02/2024,Store_47,Dairy,5,89.93,South
10/02/2024,Store_47,Dairy,135,47.25,East
11/02/2024,Store_47,Dairy,18,39.82,North
12/02/2024,Store_47,Frozen,56,72.66,West
13/02/2024,Store_47,Dairy,75,91.05,West
14/02/2024,Store_47,Produce,96,3.48,West
15/02/2024,Store_47,Produce,114,45.38,North
16/02/2024,Store_47,Dairy,101,61.47,East
17/02/2024,Store_47,Bakery,173,32.54,North
18/02/2024,Store_47,Produce,28,77.47,East
19/02/2024,Store_47,Bakery,50,97.18,South
20/02/2024,Store_47,Frozen,2,94.4,East
21/02/2024,Store_47,Produce,68,27.33,South
22/02/2024,Store_47,Bakery,128,23.41,East
23/02/2024,Store_47,Dairy,77,95.79,South
24/02/2024,Store_47,Frozen,24,46.4,South
25/02/2024,Store_47,Beverages,112,21.62,West
26/02/2024,Store_47,Beverages,176,70.99,East
27/02/2024,Store_47,Dairy,173,29.16,West
28/02/2024,Store_47,Frozen,119,27.46,South
29/02/2024,Store_47,Frozen,186,88.05,West
01/03/2024,Store_47,Frozen,36,17.09,North
02/03/2024,Store_47,Frozen,2,7.37,West
03/03/2024,Store_47,Beverages,127,27.65,East
04/03/2024,Store_47,Bakery,105,61.09,West
05/03/2024,Store_47,Frozen,18,13.19,North
06/03/2024,Store_47,Bakery,177,47.69,West
07/03/2024,Store_47,Frozen,8,63.11,South
08/03/2024,Store_47,Produce,186,85.02,South
09/03/2024,Store_47,Produce,15,23.76,South
10/03/2024,Store_47,Produce,145,81.92,East
11/03/2024,Store_47,Frozen,23,24.26,West
12/03/2024,Store_47,Bakery,194,68,South
13/03/2024,Store_47,Beverages,198,43.64,West
14/03/2024,Store_47,Dairy,93,12.35,North
15/03/2024,Store_47,Beverages,155,71.71,North
16/03/2024,Store_47,Frozen,165,22.56,East
17/03/2024,Store_47,Produce,49,18.49,West
18/03/2024,Store_47,Produce,64,36.47,North
19/03/2024,Store_47,Bakery,34,65.68,East
20/03/2024,Store_47,Frozen,18,24.17,East
21/03/2024,Store_47,Beverages,64,19.18,South
22/03/2024,Store_47,Frozen,106,1.99,North
23/03/2024,Store_47,Frozen,74,47.69,West
24/03/2024,Store_47,Produce,102,43.44,North
25/03/2024,Store_47,Beverages,172,24.15,North
26/03/2024,Store_47,Dairy,17,6.31,West
27/03/2024,Store_47,Produce,187,43.5,West
28/03/2024,Store_47,Beverages,141,79.03,South
29/03/2024,Store_47,Bakery,52,71.81,East
30/03/2024,Store_47,Produce,188,86.22,West
31/03/2024,Store_47,Bakery,170,1.95,West
01/01/2024,Store_48,Produce,64,96.68,North
02/01/2024,Store_48,Frozen,194,34.8,West
03/01/2024,Store_48,Beverages,34,99.05,West
04/01/2024,Store_48,Bakery,95,26.01,North
05/01/2024,Store_48,Produce,87,47.68,North
06/01/2024,Store_48,Bakery,199,36.04,North
07/01/2024,Store_48,Produce,102,36.22,South
08/01/2024,Store_48,Produce,192,84.39,East
09/01/2024,Store_48,Dairy,161,74.9,West
10/01/2024,Store_48,Dairy,140,99.22,North
11/01/2024,Store_48,Dairy,76,61.74,North
12/01/2024,Store_48,Bakery,19,46.86,East
13/01/2024,Store_48,Frozen,137,9.92,South
14/01/2024,Store_48,Produce,74,99.66,West
15/01/2024,Store_48,Beverages,145,55.6,South
16/01/2024,Store_48,Dairy,50,70.35,South
17/01/2024,Store_48,Bakery,39,41.27,South
18/01/2024,Store_48,Bakery,169,55.22,North
19/01/2024,Store_48,Bakery,138,94.32,East
20/01/2024,Store_48,Beverages,12,17.48,East
21/01/2024,Store_48,Beverages,79,29.94,East
22/01/2024,Store_48,Dairy,15,16.05,South
23/01/2024,Store_48,Beverages,28,79.43,West
24/01/2024,Store_48,Dairy,132,7.14,South
25/01/2024,Store_48,Beverages,36,9.08,East
26/01/2024,Store_48,Beverages,119,30.55,North
27/01/2024,Store_48,Beverages,65,51.9,South
28/01/2024,Store_48,Dairy,98,41.22,North
29/01/2024,Store_48,Produce,47,5.44,East
30/01/2024,Store_48,Dairy,81,95.79,South
31/01/2024,Store_48,Produce,39,95.33,North
01/02/2024,Store_48,Bakery,38,28.66,South
02/02/2024,Store_48,Bakery,44,73.42,East
03/02/2024,Store_48,Dairy,179,58.28,West
04/02/2024,Store_48,Produce,97,24.51,East
05/02/2024,Store_48,Produce,124,26.95,West
06/02/2024,Store_48,Produce,26,49.62,West
07/02/2024,Store_48,Bakery,164,42.5,East
08/02/2024,Store_48,Dairy,197,29.83,North
09/02/2024,Store_48,Frozen,97,80.94,South
10/02/2024,Store_48,Produce,1,48.66,South
11/02/2024,Store_48,Produce,53,65.83,South
12/02/2024,Store_48,Frozen,6,19.74,West
13/02/2024,Store_48,Dairy,37,53.82,West
14/02/2024,Store_48,Produce,2,32.48,East
15/02/2024,Store_48,Dairy,123,53.11,North
16/02/2024,Store_48,Produce,69,78.3,East
17/02/2024,Store_48,Beverages,169,77.12,East
18/02/2024,Store_48,Produce,179,36.07,North
19/02/2024,Store_48,Beverages,175,69.73,West
20/02/2024,Store_48,Dairy,13,94.19,East
21/02/2024,Store_48,Produce,69,62.94,East
22/02/2024,Store_48,Bakery,66,15.69,West
23/02/2024,Store_48,Bakery,59,68.29,South
24/02/2024,Store_48,Frozen,68,11.39,North
25/02/2024,Store_48,Bakery,59,87.34,North
26/02/2024,Store_48,Beverages,117,52.15,South
27/02/2024,Store_48,Bakery,10,39.13,North
28/02/2024,Store_48,Bakery,141,6.64,South
29/02/2024,Store_48,Bakery,130,38.7,East
01/03/2024,Store_48,Produce,15,90.42,North
02/03/2024,Store_48,Frozen,46,3.08,North
03/03/2024,Store_48,Dairy,185,47.99,East
04/03/2024,Store_48,Frozen,138,93.18,West
05/03/2024,Store_48,Beverages,150,40.09,West
06/03/2024,Store_48,Produce,89,43.39,East
07/03/2024,Store_48,Produce,77,58.28,North
08/03/2024,Store_48,Bakery,136,46.83,North
09/03/2024,Store_48,Bakery,149,17.69,North
10/03/2024,Store_48,Beverages,150,2.84,South
11/03/2024,Store_48,Produce,110,61.37,West
12/03/2024,Store_48,Dairy,97,92.16,North
13/03/2024,Store_48,Frozen,45,11.53,West
14/03/2024,Store_48,Produce,91,21.88,West
15/03/2024,Store_48,Dairy,168,37.65,North
16/03/2024,Store_48,Dairy,114,81.07,East
17/03/2024,Store_48,Frozen,150,27.66,East
18/03/2024,Store_48,Dairy,158,88.32,West
19/03/2024,Store_48,Beverages,190,6.44,South
20/03/2024,Store_48,Dairy,73,94.15,West
21/03/2024,Store_48,Beverages,173,56.51,West
22/03/2024,Store_48,Dairy,35,66.22,East
23/03/2024,Store_48,Bakery,42,37.4,North
24/03/2024,Store_48,Dairy,133,78.42,North
25/03/2024,Store_48,Beverages,27,17.49,South
26/03/2024,Store_48,Dairy,198,5.84,East
27/03/2024,Store_48,Dairy,190,40.16,East
28/03/2024,Store_48,Dairy,32,85.52,West
29/03/2024,Store_48,Beverages,136,75.74,East
30/03/2024,Store_48,Dairy,103,52.2,West
31/03/2024,Store_48,Frozen,85,57.64,South
01/01/2024,Store_49,Frozen,146,13.86,East
02/01/2024,Store_49,Beverages,78,84.23,East
03/01/2024,Store_49,Bakery,143,78.91,West
04/01/2024,Store_49,Frozen,154,65.99,East
05/01/2024,Store_49,Produce,181,47.15,North
06/01/2024,Store_49,Frozen,44,96.48,South
07/01/2024,Store_49,Produce,32,88.02,North
08/01/2024,Store_49,Beverages,28,64.8,West
09/01/2024,Store_49,Bakery,167,37.81,West
10/01/2024,Store_49,Produce,160,62.18,West
11/01/2024,Store_49,Produce,77,57.97,South
12/01/2024,Store_49,Frozen,18,40.03,East
13/01/2024,Store_49,Produce,103,31.36,North
14/01/2024,Store_49,Beverages,70,41.29,East
15/01/2024,Store_49,Beverages,119,57.82,West
16/01/2024,Store_49,Beverages,139,43.39,East
17/01/2024,Store_49,Frozen,160,27.09,South
18/01/2024,Store_49,Bakery,148,76.34,West
19/01/2024,Store_49,Frozen,97,53.62,East
20/01/2024,Store_49,Beverages,168,7.7,North
21/01/2024,Store_49,Frozen,136,37.46,West
22/01/2024,Store_49,Beverages,35,88.61,West
23/01/2024,Store_49,Dairy,69,75.77,South
24/01/2024,Store_49,Dairy,126,33,South
25/01/2024,Store_49,Produce,99,93.88,North
26/01/2024,Store_49,Bakery,78,8.58,East
27/01/2024,Store_49,Dairy,149,96.16,East
28/01/2024,Store_49,Beverages,111,25.32,West
29/01/2024,Store_49,Frozen,152,1.9,West
30/01/2024,Store_49,Frozen,17,43.95,East
31/01/2024,Store_49,Produce,146,36.54,East
01/02/2024,Store_49,Frozen,140,54.37,East
02/02/2024,Store_49,Dairy,144,79.88,West
03/02/2024,Store_49,Frozen,4,84.4,South
04/02/2024,Store_49,Dairy,162,40.72,South
05/02/2024,Store_49,Dairy,92,43.55,North
06/02/2024,Store_49,Bakery,174,15.67,East
07/02/2024,Store_49,Produce,75,5.71,East
08/02/2024,Store_49,Beverages,159,64.48,East
09/02/2024,Store_49,Dairy,153,7.38,North
10/02/2024,Store_49,Produce,103,73.65,East
11/02/2024,Store_49,Beverages,24,54.37,South
12/02/2024,Store_49,Frozen,65,20.66,East
13/02/2024,Store_49,Produce,117,54.41,North
14/02/2024,Store_49,Produce,153,19.12,West
15/02/2024,Store_49,Produce,156,44.43,West
16/02/2024,Store_49,Frozen,164,80.16,South
17/02/2024,Store_49,Frozen,82,46.73,South
18/02/2024,Store_49,Produce,6,15.72,South
19/02/2024,Store_49,Bakery,66,72.66,West
20/02/2024,Store_49,Dairy,67,19.49,East
21/02/2024,Store_49,Frozen,72,74.12,North
22/02/2024,Store_49,Bakery,95,48.46,North
23/02/2024,Store_49,Frozen,48,45.92,East
24/02/2024,Store_49,Produce,70,85.29,West
25/02/2024,Store_49,Bakery,78,71.15,West
26/02/2024,Store_49,Beverages,67,4.26,North
27/02/2024,Store_49,Dairy,176,30.32,South
28/02/2024,Store_49,Dairy,65,87.22,South
29/02/2024,Store_49,Frozen,172,2.81,North
01/03/2024,Store_49,Dairy,63,54.98,North
02/03/2024,Store_49,Beverages,46,73.05,East
03/03/2024,Store_49,Bakery,147,62.56,East
04/03/2024,Store_49,Bakery,192,76.29,East
05/03/2024,Store_49,Produce,73,72.84,East
06/03/2024,Store_49,Bakery,71,69.51,East
07/03/2024,Store_49,Frozen,110,82.33,East
08/03/2024,Store_49,Beverages,178,64.92,South
09/03/2024,Store_49,Produce,63,40.84,North
10/03/2024,Store_49,Frozen,41,47.72,West
11/03/2024,Store_49,Frozen,7,71.96,East
12/03/2024,Store_49,Frozen,137,87.75,South
13/03/2024,Store_49,Dairy,4,27.95,North
14/03/2024,Store_49,Frozen,89,34.87,North
15/03/2024,Store_49,Dairy,177,93.14,North
16/03/2024,Store_49,Bakery,134,58.27,East
17/03/2024,Store_49,Dairy,82,18.72,East
18/03/2024,Store_49,Frozen,21,66.71,West
19/03/2024,Store_49,Beverages,143,99.09,East
20/03/2024,Store_49,Beverages,128,82.52,North
21/03/2024,Store_49,Bakery,195,74.83,North
22/03/2024,Store_49,Frozen,194,21.6,South
23/03/2024,Store_49,Dairy,184,87.74,South
24/03/2024,Store_49,Beverages,105,53.05,West
25/03/2024,Store_49,Produce,104,89.04,South
26/03/2024,Store_49,Frozen,68,33.65,West
27/03/2024,Store_49,Frozen,160,7.14,South
28/03/2024,Store_49,Produce,194,48.12,North
29/03/2024,Store_49,Beverages,110,27.71,East
30/03/2024,Store_49,Produce,157,71.81,East
31/03/2024,Store_49,Bakery,66,95.75,West
01/01/2024,Store_50,Dairy,162,69.41,East
02/01/2024,Store_50,Dairy,27,88.81,East
03/01/2024,Store_50,Beverages,60,45.85,South
04/01/2024,Store_50,Produce,118,77.39,North
05/01/2024,Store_50,Frozen,167,84.46,East
06/01/2024,Store_50,Frozen,44,71.38,North
07/01/2024,Store_50,Frozen,36,51.27,South
08/01/2024,Store_50,Bakery,19,62.96,South
09/01/2024,Store_50,Bakery,91,70.35,East
10/01/2024,Store_50,Frozen,45,26.06,East
11/01/2024,Store_50,Beverages,149,81.15,South
12/01/2024,Store_50,Bakery,151,95.08,South
13/01/2024,Store_50,Bakery,155,47.06,West
14/01/2024,Store_50,Dairy,98,70.41,West
15/01/2024,Store_50,Dairy,19,73.97,North
16/01/2024,Store_50,Beverages,41,66.56,South
17/01/2024,Store_50,Bakery,26,55.16,North
18/01/2024,Store_50,Bakery,28,88.28,South
19/01/2024,Store_50,Produce,64,45.44,North
20/01/2024,Store_50,Beverages,68,7.05,West
21/01/2024,Store_50,Beverages,80,84.61,South
22/01/2024,Store_50,Produce,51,67.72,South
23/01/2024,Store_50,Produce,102,85.08,North
24/01/2024,Store_50,Dairy,176,14.72,North
25/01/2024,Store_50,Beverages,10,4.04,East
26/01/2024,Store_50,Beverages,167,93.5,East
27/01/2024,Store_50,Produce,100,15.63,West
28/01/2024,Store_50,Frozen,122,81.16,South
29/01/2024,Store_50,Frozen,147,82.5,South
30/01/2024,Store_50,Dairy,64,71.16,North
31/01/2024,Store_50,Frozen,124,13.99,West
01/02/2024,Store_50,Frozen,19,67.07,South
02/02/2024,Store_50,Frozen,76,89.02,West
03/02/2024,Store_50,Bakery,62,43.13,East
04/02/2024,Store_50,Dairy,141,41.94,North
05/02/2024,Store_50,Produce,25,44.84,South
06/02/2024,Store_50,Frozen,89,9.14,North
07/02/2024,Store_50,Bakery,92,89.31,East
08/02/2024,Store_50,Frozen,42,87.05,West
09/02/2024,Store_50,Bakery,117,99.79,West
10/02/2024,Store_50,Dairy,39,58.93,East
11/02/2024,Store_50,Frozen,158,75.37,East
12/02/2024,Store_50,Bakery,133,21.06,South
13/02/2024,Store_50,Beverages,81,67.09,South
14/02/2024,Store_50,Beverages,146,65.32,South
15/02/2024,Store_50,Bakery,107,90.22,South
16/02/2024,Store_50,Frozen,111,83.25,South
17/02/2024,Store_50,Frozen,21,93.91,West
18/02/2024,Store_50,Dairy,50,87.01,South
19/02/2024,Store_50,Dairy,121,87,East
20/02/2024,Store_50,Produce,134,7.31,East
21/02/2024,Store_50,Dairy,50,84.75,South
22/02/2024,Store_50,Frozen,194,61.14,East
23/02/2024,Store_50,Produce,115,38.66,North
24/02/2024,Store_50,Dairy,1,6.59,West
25/02/2024,Store_50,Bakery,185,68.09,West
26/02/2024,Store_50,Beverages,30,33.49,South
27/02/2024,Store_50,Dairy,186,47.31,North
28/02/2024,Store_50,Dairy,107,68.49,South
29/02/2024,Store_50,Bakery,180,91.27,South
01/03/2024,Store_50,Frozen,165,82.72,East
02/03/2024,Store_50,Bakery,48,45.61,West
